,loss,reward,pct_explored,ep_len
65,18331944.0,-1946.0,4.618306074519181,2.0
66,122361616.0,-1339.0,37.78262736119061,18.0
67,24235708.0,-1735.0,9.838997297034915,4.0
68,39287672.0,-1254.0,16.835410258515605,9.0
69,66497176.0,-1589.0,17.15884040107142,12.0
70,96427504.0,-1275.0,18.851268702133687,14.0
71,23448796.0,-1801.0,14.576631714940069,8.0
72,4569887.0,-1851.0,5.956986304777779,2.0
73,102578360.0,1179.0,45.18450887255781,25.0
74,26128544.0,-1492.0,15.463495771721403,6.0
75,70530720.0,-1103.0,24.989532550159538,15.0
76,32130688.0,-1406.0,16.089187902504356,6.0
77,73893808.0,-1144.0,23.57888778831187,22.0
78,11473933.0,-1944.0,6.623542429142907,2.0
79,67903568.0,-1294.0,18.669295600402073,11.0
80,19723524.0,-1622.0,15.190684560317838,12.0
81,7434982.0,-1672.0,11.43618365840588,6.0
82,2110310.5,-2000.0,4.690923390947735,1.0
83,15208456.0,-1364.0,22.262468474960112,9.0
84,53279568.0,-1030.0,26.43638741420543,17.0
85,9348905.0,-1746.0,7.47603186463861,4.0
86,27541462.0,-1789.0,12.847409655252907,4.0
87,39889880.0,-1379.0,20.145713497336192,8.0
88,36972436.0,-1039.0,21.543406671323602,10.0
89,8942341.0,-1687.0,6.54279796828277,3.0
90,12039666.0,-1738.0,10.430381873352863,4.0
91,23731110.0,-1789.0,19.70736483551339,10.0
92,10514399.0,-1295.0,9.07575573420381,8.0
93,9270633.0,-1320.0,30.670292818583345,21.0
94,3579753.25,-1768.0,18.115310242709697,14.0
95,2156534.75,-1542.0,13.66352109855898,7.0
96,95909.765625,-2000.0,3.732385348512473,1.0
97,1241350.75,-1435.0,18.808238161227123,6.0
98,253248.53125,-2000.0,3.988695522832069,1.0
99,5370786.5,-599.0,46.296223983755716,22.0
100,1237692.125,-1689.0,16.260031632593286,5.0
101,6331165.5,1788.0,41.10068395101002,25.0
102,115539.328125,-2000.0,3.7745894441029244,1.0
103,3796224.75,-785.0,32.80725169614058,14.0
104,6352483.0,762.0,43.860529053351165,25.0
105,102223.1328125,-2000.0,2.0206069244016867,1.0
106,447285.1875,-1869.0,5.322167099054815,2.0
107,551589.875,-1913.0,3.4179593817539544,2.0
108,1932723.625,-1336.0,23.191587705107462,10.0
109,454455.84375,-1815.0,8.214159292035399,2.0
110,1274599.0,-1962.0,8.992814637398453,6.0
111,1671067.125,-1521.0,17.366285346565196,7.0
112,6563088.0,570.0,33.088714006693245,25.0
113,4255076.5,-733.0,35.41470460782898,16.0
114,6012179.5,945.0,38.50043129188508,25.0
115,1806413.75,-1111.0,10.084425552013226,7.0
116,1838586.5,-1466.0,15.775232889785384,9.0
117,1507797.125,-1806.0,10.266545403665873,6.0
118,3012698.25,-842.0,38.552546446067105,14.0
119,2507711.5,-1114.0,28.405011311104555,11.0
120,1979954.375,-1789.0,13.535899338521155,9.0
121,1998612.125,-1520.0,11.239772400936486,8.0
122,5157599.0,1252.0,42.34875021558261,25.0
123,3768030.25,-1177.0,32.85185729687347,16.0
124,1152565.875,-1728.0,10.787586579479836,5.0
125,312139.5,-1942.0,4.612143433544732,2.0
126,2127368.0,-2079.0,15.51510611433646,12.0
127,4094845.0,-136.0,37.56908421644443,19.0
128,5275852.5,-313.0,34.87240751483266,25.0
129,161760.53125,-2000.0,5.150350359909754,1.0
130,2326732.75,-709.0,27.421509686038743,12.0
131,2076716.375,-773.0,22.881301680448118,10.0
132,4224978.0,-1052.0,28.8528581705495,20.0
133,353174.75,-1911.0,7.0134170780585565,2.0
134,2353752.0,-1607.0,16.752924056888695,11.0
135,1418004.875,-1282.0,12.8079544915357,7.0
136,781028.75,-1891.0,7.309322033898305,3.0
137,69858.65625,-2000.0,3.7130806383404926,1.0
138,2654424.25,-1319.0,27.304006709769453,13.0
139,2302928.5,-1757.0,14.623928173889645,7.0
140,889912.875,-1836.0,9.030334069545361,4.0
141,368743.6875,-1852.0,4.653165799013329,2.0
142,2067794.375,-1505.0,19.856441254250097,9.0
143,1594484.25,-1552.0,15.81682712033728,9.0
144,2146784.25,-1106.0,20.419535826627392,9.0
145,4230195.5,-1144.0,32.66113862534207,22.0
146,2519719.25,-1584.0,18.474680825282825,13.0
147,4431301.0,-1672.0,22.679727026709024,15.0
148,5668140.0,1072.0,28.672641424031486,25.0
149,3008543.75,-808.0,16.855669810087367,13.0
150,1470668.125,-1841.0,13.28694012640713,8.0
151,4672797.5,-2015.0,17.741525154232654,16.0
152,1498495.5,-1643.0,11.287814491829051,6.0
153,983483.0,-1696.0,13.274101753758291,4.0
154,1666939.625,-1238.0,30.178982117433545,8.0
155,3506332.0,-1626.0,16.61553926411203,14.0
156,2317796.0,-1501.0,19.554596531227098,10.0
157,4407096.0,-1747.0,30.188826946841047,22.0
158,1032986.875,-1640.0,16.961184814573325,5.0
159,4646650.5,-1384.0,31.71685213470071,20.0
160,3393496.5,-1905.0,18.441035929629273,18.0
161,1510830.625,-1285.0,19.010354452064774,8.0
162,2400946.25,-1717.0,9.984540473461147,6.0
163,3193450.75,-1380.0,23.426434694785442,10.0
164,523078.28125,-1860.0,5.066936614571774,2.0
165,157131.109375,-2000.0,4.021264571261777,1.0
166,1875059.125,-1601.0,21.202185792349727,7.0
167,4849635.5,-948.0,23.560708728605128,16.0
168,1652740.375,-1592.0,8.029824398401933,6.0
169,8175160.5,831.0,46.63189555868424,25.0
170,515400.46875,-2000.0,3.7339643505812656,1.0
171,753996.6875,-1770.0,6.825621059159976,3.0
172,3090023.75,-790.0,29.56082476660333,11.0
173,2054263.375,-1623.0,13.514332146996978,5.0
174,968063.5625,-1762.0,8.607569499896881,3.0
175,4205867.5,-1576.0,15.041249121591052,8.0
176,336101.625,-1984.0,5.960350991225219,2.0
177,8064569.0,-825.0,39.122285687171185,18.0
178,456743.28125,-1707.0,9.614742791028835,3.0
179,6428135.5,-1390.0,16.47446894127115,11.0
180,2012859.75,-1718.0,9.546411008133157,4.0
181,12795027.0,1143.0,35.30888639417786,25.0
182,5216349.5,-919.0,31.279902776001023,10.0
183,5705892.0,-1316.0,32.57147599485456,12.0
184,1851402.125,-1284.0,21.91432608379881,6.0
185,9608403.0,1866.0,40.76860841423948,25.0
186,1580725.125,-1622.0,17.15367156873208,5.0
187,10646435.0,1737.0,42.0943838002335,25.0
188,1369676.875,-1672.0,17.23995434688496,5.0
189,72061.296875,-2000.0,3.444192751235585,1.0
190,4704829.5,-996.0,20.94246385327464,12.0
191,4109058.75,-1352.0,17.33328718046349,11.0
192,372787.84375,-2000.0,4.697244568238319,1.0
193,1895517.0,-1959.0,8.35475198676475,3.0
194,2560193.75,-2017.0,9.262926170932985,6.0
195,7338820.0,-1544.0,15.045836366140106,13.0
196,508847.625,-1867.0,4.910698517724902,2.0
197,8579712.0,-950.0,36.69920683343502,21.0
198,10884891.0,-299.0,24.186221937980683,25.0
199,74935.453125,-2000.0,2.5415426587301586,1.0
200,2318392.5,-1837.0,7.061360211981088,6.0
201,1137004.25,-1914.0,8.293993050267883,2.0
202,8126455.5,-80.0,24.133533341198813,21.0
203,279948.5,-2000.0,3.9265762170790106,1.0
204,12981719.0,2442.0,36.43040235016273,25.0
205,2220060.75,-1824.0,7.0097509854719355,4.0
206,803479.25,-1856.0,9.546481989130957,4.0
207,2574281.5,-1311.0,14.359414822549315,6.0
208,1285988.5,-1886.0,7.4619795424876205,3.0
209,6532453.0,-1207.0,33.56773735940825,15.0
210,9254467.0,-1597.0,19.005531807895398,14.0
211,2234924.5,-1562.0,15.89221446368698,4.0
212,2081252.75,-1732.0,7.467746095579991,3.0
213,3779231.25,-700.0,30.848730046741334,9.0
214,14180239.0,-298.0,20.590373867274405,25.0
215,7837801.0,-1345.0,21.59284116331096,12.0
216,10638509.0,-1130.0,27.269797421731123,17.0
217,559713.0,-2009.0,5.995731585661514,2.0
218,3967025.75,-1842.0,12.971474703982777,7.0
219,6681379.0,-1025.0,12.082282638638723,10.0
220,3917050.25,-1472.0,18.009692171182852,9.0
221,7711507.5,-921.0,23.02165030761283,13.0
222,439945.3125,-1866.0,6.70120201996254,2.0
223,3760145.75,-1707.0,10.032254034593588,9.0
224,4093128.0,-2010.0,11.115717766523364,8.0
225,5994765.0,-1345.0,25.24928205489002,9.0
226,13991214.0,-923.0,33.763560353495265,20.0
227,9330678.0,-1819.0,24.06477918796302,16.0
228,2039433.5,-1844.0,10.931962685011465,4.0
229,14273512.0,-333.0,29.794381907057964,25.0
230,5356822.5,-1872.0,18.478718921196798,12.0
231,12115565.0,-58.0,34.26043248337609,25.0
232,4515702.0,-1945.0,8.609617914219722,7.0
233,3092076.75,-1723.0,12.415233903530245,7.0
234,1905332.375,-1787.0,10.207021984102202,5.0
235,7092224.5,-875.0,16.07188578256258,13.0
236,14984803.0,1422.0,39.92540486002075,25.0
237,12328561.0,-161.0,37.07822563301527,19.0
238,3613377.5,-1438.0,6.904824488040336,6.0
239,5924191.5,-1233.0,16.99847345985833,11.0
240,1835492.125,-1804.0,7.648552316781407,3.0
241,13024641.0,-645.0,48.80945488232059,19.0
242,8078551.0,-1287.0,31.35977045510107,16.0
243,2046787.5,-1669.0,6.970302337901059,4.0
244,2949551.75,-1555.0,10.770607791322139,5.0
245,3815456.75,-1904.0,9.264078460530742,4.0
246,1087663.625,-1860.0,6.955537084553022,2.0
247,16192512.0,-891.0,42.63057225122694,20.0
248,6024034.5,-1332.0,20.76627874325294,12.0
249,5092057.5,-1680.0,15.18584754201638,8.0
250,17787364.0,648.0,42.47822771344531,25.0
251,1319460.5,-1932.0,4.823661671476421,2.0
252,15881840.0,-594.0,25.178925486784653,25.0
253,7200608.0,-505.0,27.8403898872982,11.0
254,1608189.25,-1951.0,6.791984491781852,2.0
255,1268368.25,-1816.0,5.8172648276045615,2.0
256,10161375.0,-133.0,33.44256025139419,19.0
257,8782489.0,-507.0,34.45793607094213,16.0
258,7448083.0,-1609.0,15.721840260874783,12.0
259,2200102.0,-1665.0,12.38852866924572,4.0
260,11376167.0,-975.0,23.753215936055952,19.0
261,3219050.5,-1542.0,16.336723734175358,6.0
262,14403096.0,445.0,31.575381082185473,25.0
263,4493748.5,-1349.0,18.17344364255119,6.0
264,4804605.0,-1424.0,15.15001859254439,7.0
265,8523699.0,-944.0,28.1977977183966,15.0
266,14726558.0,69.0,33.88169493586236,25.0
267,10743156.0,-1082.0,28.28725746654873,16.0
268,5300874.5,-1609.0,15.392115969035922,8.0
269,9469171.0,-337.0,32.32718906721544,17.0
270,13700209.0,440.0,43.06731590303173,25.0
271,3269538.5,-1592.0,10.64190833008953,5.0
272,1368168.5,-1849.0,5.134153900646418,2.0
273,1159976.0,-1830.0,4.2297408145220565,2.0
274,3662294.5,-1612.0,14.376092815191562,7.0
275,9130306.0,-1147.0,23.989410271577146,18.0
276,8495583.0,-1827.0,17.41316066116442,11.0
277,1853831.125,-1841.0,9.124855143997596,3.0
278,10773528.0,-1654.0,26.976647650460823,18.0
279,2767869.0,-1362.0,19.74813335346099,7.0
280,2060782.375,-1662.0,11.707300330637134,4.0
281,14929802.0,19.0,28.458260187914718,25.0
282,5757659.5,-1324.0,23.680750210066513,11.0
283,10262242.0,-1575.0,23.8550060791133,17.0
284,13221174.0,1426.0,37.133854929468896,25.0
285,4077289.5,-1462.0,17.57424123495552,7.0
286,564763.25,-2024.0,5.125321672908342,2.0
287,1471422.75,-1857.0,8.686498952669107,3.0
288,7732124.0,-1102.0,35.90236856138077,17.0
289,254223.25,-2000.0,3.3183231167020133,1.0
290,12575621.0,176.0,34.598403344686524,25.0
291,14875382.0,2077.0,45.98919161229267,25.0
292,2902071.75,-1680.0,12.449272685016895,5.0
293,1755487.375,-1690.0,9.418866826678304,4.0
294,10532620.0,-739.0,30.751195398581693,18.0
295,2713997.0,-1919.0,11.506098842609857,5.0
296,1094378.5,-1769.0,8.44266506271694,3.0
297,10914828.0,-1085.0,39.76110454482426,20.0
298,6069294.0,-789.0,15.166648572359136,11.0
299,6959962.5,-1125.0,30.4057800162242,15.0
300,1709180.375,-1818.0,11.417058806954268,4.0
301,3856988.5,-1290.0,19.35206262839376,9.0
302,288740.8125,-2000.0,3.264595156487048,1.0
303,316197.34375,-2000.0,3.9761766320148246,1.0
304,14377769.0,240.0,30.832284455632475,25.0
305,901805.375,-1805.0,7.314959358346343,3.0
306,2076649.25,-1740.0,8.79864215415032,4.0
307,4771260.5,-1614.0,16.428946474349075,9.0
308,7676564.5,-355.0,33.28115504318521,16.0
309,2616104.75,-1853.0,12.296910038555778,4.0
310,6137114.0,-1642.0,14.305172861970366,10.0
311,4603938.0,-1003.0,24.24997899100815,9.0
312,579404.25,-1924.0,4.482886904761905,2.0
313,4464775.5,-905.0,28.086940541624205,10.0
314,11363349.0,-1492.0,20.17568036585615,12.0
315,5117140.0,-1313.0,20.366550875669418,7.0
316,9620701.0,-747.0,34.06756440672303,11.0
317,14669779.0,-387.0,39.96674652268745,17.0
318,16247563.0,-26.0,37.94863979273032,19.0
319,5982198.0,-1328.0,22.14861521270652,9.0
320,9178771.0,-290.0,32.456404003742875,11.0
321,10848928.0,-1290.0,24.274337022841518,13.0
322,6866090.0,-1633.0,17.41958584472161,8.0
323,8643360.0,-1649.0,24.457660216580862,15.0
324,5011357.0,-1369.0,17.877414474857485,6.0
325,22961384.0,27.0,24.609368688092815,25.0
326,21050938.0,773.0,28.844376316862153,25.0
327,8559767.0,-1097.0,28.96438830033666,14.0
328,6625309.5,-1293.0,25.25781633655263,9.0
329,1818659.625,-1827.0,6.558932802067628,3.0
330,5425469.0,-909.0,25.03507027491871,8.0
331,686456.1875,-1950.0,6.437248737525879,2.0
332,1997038.75,-1901.0,8.802001241820701,4.0
333,16750783.0,-312.0,31.31981517204253,25.0
334,5150379.0,-938.0,23.109497882637626,8.0
335,10481642.0,-1025.0,26.627710083336098,15.0
336,4315515.5,-1769.0,8.69781692837993,5.0
337,4324075.0,-1289.0,19.93098843775544,8.0
338,15037118.0,769.0,37.17255873301809,25.0
339,19942164.0,422.0,38.15572146884047,25.0
340,151586.875,-2000.0,4.127137730621461,1.0
341,18536842.0,1387.0,46.70169029536343,25.0
342,15217963.0,-760.0,50.52499513582781,22.0
343,16317483.0,-1194.0,39.47957603906157,22.0
344,4060853.25,-1148.0,13.023082419460064,6.0
345,17914814.0,-1230.0,39.15403957451129,25.0
346,671903.8125,-2000.0,3.935401699536309,1.0
347,367300.25,-2000.0,5.4344949903095925,1.0
348,17807054.0,138.0,19.409685788712615,25.0
349,18233284.0,1314.0,39.33967185886311,25.0
350,16008734.0,-1891.0,30.42299611176854,22.0
351,3045262.75,-1755.0,9.965821395465221,5.0
352,15056551.0,419.0,38.25964731372874,25.0
353,7716139.5,-1336.0,23.551030378397584,12.0
354,228814.15625,-2000.0,2.9834129035910406,1.0
355,13530400.0,-880.0,34.388844223891766,19.0
356,7890710.5,-1795.0,19.517385005432814,12.0
357,146715.453125,-2000.0,3.381028551394702,1.0
358,8680552.0,-1708.0,16.18300155060544,11.0
359,3823695.75,-1536.0,12.927821356622552,5.0
360,17144064.0,-801.0,40.28509875112093,23.0
361,8360089.5,-968.0,28.9463886820551,14.0
362,17325256.0,-914.0,41.30307718755372,24.0
363,2922805.0,-1480.0,18.100491103378495,7.0
364,1858678.25,-1923.0,7.1458401002273675,4.0
365,15848804.0,1871.0,49.53150390522619,25.0
366,9635362.0,-728.0,41.053149193137315,17.0
367,5045714.5,-1614.0,20.059196617336152,8.0
368,6907229.0,-1530.0,15.452854955152045,7.0
369,18367488.0,-1230.0,43.01030047361474,25.0
370,6666234.5,-1871.0,15.140803287595944,8.0
371,6629005.0,-672.0,27.031000020777498,11.0
372,20547130.0,-60.0,28.19903773386879,25.0
373,12505480.0,-747.0,38.53031443627309,17.0
374,125210.3125,-2000.0,2.872668340271378,1.0
375,14656608.0,-1348.0,39.84816373397504,23.0
376,10535188.0,-860.0,34.85264450216236,15.0
377,3386565.5,-1536.0,13.336793327154773,5.0
378,3190197.5,-1608.0,16.64165656844709,6.0
379,1275941.375,-1866.0,6.5387465529599,2.0
380,15721953.0,-764.0,33.45367267367457,20.0
381,9578200.0,-1724.0,20.054786311982365,13.0
382,17660128.0,685.0,43.07202426080364,25.0
383,10224748.0,-1497.0,28.045296239911575,12.0
384,4890372.0,-1453.0,12.771128416871374,6.0
385,15430574.0,-1015.0,36.57961510387098,21.0
386,2254086.0,-1816.0,11.363698035384783,4.0
387,5074087.5,-1459.0,16.810086943238666,9.0
388,612037.4375,-1967.0,5.661061711183275,2.0
389,10425313.0,-594.0,30.66594884599498,15.0
390,577118.375,-1835.0,9.733586251804875,2.0
391,10436081.0,-1695.0,24.068477121609554,17.0
392,595708.0625,-2000.0,3.7131473240870063,1.0
393,5496173.5,-1601.0,16.080094789294,8.0
394,7510344.0,-1698.0,14.75321343291165,9.0
395,1266869.125,-1802.0,6.127400914870043,2.0
396,2577287.0,-1633.0,10.42005309926311,5.0
397,19780882.0,1797.0,29.28254219842562,25.0
398,897998.625,-1842.0,5.819327601804385,2.0
399,285277.21875,-2000.0,2.938981092641513,1.0
400,784991.5,-2000.0,4.238370512471981,1.0
401,17360818.0,-1271.0,29.996336522713555,22.0
402,11550794.0,-328.0,33.21049208757858,17.0
403,19475494.0,-739.0,37.104501156653804,22.0
404,3042053.75,-1430.0,18.56771067037602,5.0
405,2445496.75,-1727.0,8.949535927223554,4.0
406,17556528.0,-168.0,30.923842214431247,23.0
407,1029126.125,-1914.0,8.322171396800526,2.0
408,8531942.0,-1214.0,18.796417002449235,10.0
409,700230.125,-2000.0,4.054202078648427,1.0
410,650271.375,-2000.0,3.5636425061100816,1.0
411,11629990.0,-1060.0,37.092955612376045,18.0
412,16972198.0,-110.0,26.88836512598049,25.0
413,2738416.0,-1710.0,6.0167077629453285,4.0
414,165408.703125,-2000.0,4.044702246310273,1.0
415,33543770.0,-1566.0,32.3050229983311,24.0
416,23144986.0,-396.0,27.343928964907878,17.0
417,989327.75,-2000.0,3.186876640419947,1.0
418,866863.0,-2001.0,4.911408144233758,2.0
419,6233991.5,-1568.0,9.713002369932873,6.0
420,2876936.5,-1582.0,11.998708576436131,3.0
421,21084482.0,-1244.0,36.84328399992535,22.0
422,6932921.5,-1580.0,14.831086644552663,6.0
423,12035327.0,-723.0,24.201112112710295,12.0
424,31456366.0,1177.0,50.16500812347685,25.0
425,637293.5,-2000.0,5.416712468719892,1.0
426,2569083.0,-1880.0,5.839727845494348,2.0
427,13153452.0,-1144.0,20.547709980164015,9.0
428,3269505.0,-1569.0,9.341869493803195,4.0
429,1675719.0,-2000.0,4.3054701403590885,1.0
430,4154704.0,-1696.0,10.731944778699106,3.0
431,30971654.0,-1577.0,29.080880604821452,20.0
432,671804.0,-2000.0,4.258482592499827,1.0
433,37424860.0,1617.0,47.197864593699144,25.0
434,2625134.0,-1952.0,7.673743641201837,2.0
435,2614429.25,-1917.0,7.84051646361431,2.0
436,6715491.5,-1605.0,8.493542014891355,4.0
437,7825877.0,-1240.0,17.451255503410906,5.0
438,4967792.0,-1750.0,7.873613138910963,3.0
439,10166026.0,-1103.0,23.99450412190857,7.0
440,23706472.0,-1184.0,30.45013567260157,12.0
441,18790456.0,-1572.0,20.617817328490855,12.0
442,3765570.5,-1707.0,10.24934842266553,3.0
443,735963.0625,-2000.0,3.5815846574751684,1.0
444,19101636.0,-982.0,31.35172051484108,18.0
445,3410888.0,-1857.0,7.70922199493628,2.0
446,9063330.0,-1405.0,22.692195825314215,9.0
447,7275295.5,-1821.0,12.78040458476678,6.0
448,3863219.5,-1727.0,10.118795661567047,4.0
449,256547.9375,-2000.0,3.547873690990048,1.0
450,32296778.0,10.0,29.104780765227105,25.0
451,2351487.5,-1940.0,7.650171099353624,2.0
452,34534284.0,1238.0,43.21344796389896,25.0
453,5414724.5,-1594.0,6.960032515919252,4.0
454,15349462.0,-936.0,31.77990656968837,12.0
455,31154404.0,-1917.0,29.24981966818947,22.0
456,45786532.0,1239.0,43.05701450506225,25.0
457,2254539.0,-2022.0,4.399148901568027,2.0
458,17707868.0,-1889.0,17.047987719415335,10.0
459,9521866.0,-1588.0,16.61562341422644,6.0
460,19142784.0,-1015.0,27.278631994142515,13.0
461,823188.5,-2000.0,4.407528891710459,1.0
462,35140680.0,940.0,39.44918517605742,25.0
463,9678143.0,-1728.0,13.9242249496497,6.0
464,14928162.0,-446.0,31.146353452513388,11.0
465,10531010.0,-1411.0,18.58674123266923,6.0
466,13536396.0,-1882.0,18.396895245080064,10.0
467,3353683.0,-1585.0,8.43995575993946,4.0
468,16748091.0,-1082.0,23.549251524671966,10.0
469,19462490.0,-860.0,24.136190226664194,14.0
470,852196.875,-2000.0,5.322048673228423,1.0
471,801496.75,-2000.0,5.051455524322264,1.0
472,4625588.5,-1694.0,13.590790726486413,4.0
473,3353429.5,-1680.0,7.705278688956514,3.0
474,12793429.0,-1522.0,23.72510101928658,7.0
475,5437827.0,-1526.0,13.10025680468041,4.0
476,2837647.75,-1813.0,4.430966034406705,2.0
477,2479647.0,-1875.0,3.8402067314820694,2.0
478,17648942.0,-1689.0,21.843637798118518,11.0
479,27513066.0,-1835.0,24.498047464775034,20.0
480,21006222.0,-1623.0,25.71821975299734,13.0
481,14499778.0,-1346.0,14.559733954897041,7.0
482,7081456.0,-1481.0,11.611128785624121,4.0
483,9673047.0,-1358.0,14.113985380077787,6.0
484,22633888.0,-1544.0,26.62533162428831,14.0
485,25806954.0,-1417.0,25.842731231406944,14.0
486,12793142.0,-1037.0,21.84588272078679,9.0
487,44020792.0,510.0,36.82904395814172,25.0
488,32974134.0,-1736.0,30.2180179887827,22.0
489,14736380.0,-1392.0,20.915934755332497,9.0
490,11804324.0,-1416.0,18.06212207580279,7.0
491,1709341.375,-1994.0,5.312118873982627,2.0
492,43646848.0,-582.0,46.421055013691195,23.0
493,12914386.0,-1536.0,19.233002942542974,7.0
494,16082952.0,-1072.0,28.477681389246793,14.0
495,14182743.0,-1572.0,20.923750746565798,10.0
496,302889.65625,-2000.0,5.621307456457591,1.0
497,2955004.75,-1682.0,12.409103967823283,3.0
498,38201408.0,-1366.0,26.15304533863096,24.0
499,19687194.0,-1822.0,22.756670419732398,15.0
500,6162072.5,-1537.0,7.290249369096751,4.0
501,10831454.0,-1165.0,25.71096358463357,9.0
502,24485790.0,-1867.0,21.505766740490625,19.0
503,14858165.0,-1120.0,22.441895306961257,11.0
504,710704.0,-2000.0,4.39534912154149,1.0
505,42356376.0,-543.0,15.143250750414408,25.0
506,10654461.0,-1295.0,20.297178530993943,6.0
507,33875460.0,-570.0,35.63318008231063,24.0
508,8687193.0,-1725.0,12.316477643278667,7.0
509,42602672.0,1823.0,44.568960949504586,25.0
510,4874652.5,-1557.0,13.615821762266837,4.0
511,40980636.0,-830.0,43.040595980776494,24.0
512,4246623.0,-1778.0,5.740932513967866,3.0
513,39336544.0,21.0,36.395597484276735,25.0
514,6713046.0,-1707.0,9.053336343912903,3.0
515,59055048.0,-1113.0,30.212983489730433,21.0
516,21433874.0,-1550.0,11.025460976307508,9.0
517,58113712.0,-1394.0,26.91552876723678,19.0
518,57651440.0,397.0,32.73089559943841,25.0
519,50610588.0,-1149.0,34.97424576894775,18.0
520,4306629.0,-1774.0,10.418011201364935,3.0
521,11115906.0,-1840.0,14.141836787127367,6.0
522,25884356.0,-1760.0,17.204546593674642,10.0
523,7928421.5,-1699.0,7.41051053368464,3.0
524,1981370.5,-2000.0,5.335995422202319,1.0
525,18639934.0,-1698.0,18.65609573672401,9.0
526,21313208.0,-882.0,17.86352721126541,13.0
527,42127072.0,-1484.0,25.34113178699058,17.0
528,6866885.5,-1885.0,7.878841712559957,3.0
529,2708516.0,-1963.0,4.359407240667792,2.0
530,54866484.0,-794.0,31.77214009004807,19.0
531,15925865.0,-1769.0,15.693366749477416,9.0
532,17497748.0,-1696.0,13.801044210191968,7.0
533,21994728.0,-1552.0,14.198376838904473,10.0
534,37512840.0,-1279.0,36.99457784663052,16.0
535,6281601.0,-1739.0,7.515095061461436,3.0
536,16563169.0,-1469.0,12.447776448956581,8.0
537,24788560.0,-2035.0,11.271385799828913,10.0
538,1866207.0,-2000.0,4.243295640029935,1.0
539,23597932.0,-1413.0,24.573902747948676,8.0
540,3408176.25,-1938.0,6.464110929853181,2.0
541,3273948.5,-1940.0,3.3689256688113782,2.0
542,11477608.0,-1580.0,14.043835842247484,4.0
